Motif	Number_mutations	Binary_mutations	Binary_Genic	Rep_Time	XPD	CTCF	DHS	POLR2A
chr6:152527605-152527944_+	0	0	1	52.5517	0.5519612857	0.0963895	0.6919943333	-0.46358
chr6:152589410-152589749_-	0	0	1	53.5644	-0.4485615	0.631056	3.050422857	-0.222646
chr6:152806798-152807137_+	0	0	1	45.0118	0.3892045625	0.251241	2.00184075	0.207979
chr6:152964120-152964459_-	0	0	0	35.1587	1.137278625	0.708041	4.07782475	0.0619194
chr6:152991062-152991401_-	0	0	0	33.9924	-1.15601825	0.472356	1.779414857	0.430511
chr6:153069999-153070338_+	0	0	0	32.0988	-1.8658625	0.0181549	2.203083714	-0.332822
chr6:153185027-153185366_+	0	0	0	33.9839	-0.5929389787	0.74878	6.4503835	0.00870672
chr6:153218955-153219294_-	1	1	0	34.8921	0.03992085714	0.464101	1.779414	-0.543845
chr6:153269339-153269678_-	0	0	0	35.9162	-0.237718475	0.775605	3.26226	0.0697284
chr6:153353449-153353788_+	0	0	1	36.04825	-0.3899433333	-0.223998	5.846646571	-0.86284
chr6:153552196-153552535_+	0	0	0	24.6671	1.592616375	0.493366	2.174838333	-0.277042
chr6:153633793-153634132_-	1	1	0	20.1046	1.950476375	-0.147666	1.581701333	0.211091
chr6:153833275-153833614_-	0	0	0	14.2593	-0.7259996167	-0.212455	1.680556333	0.168507
chr6:154475536-154475875_+	1	1	1	37.4053	-1.047367875	0.700739	15.223863	-1.37903
chr6:154598410-154598749_-	0	0	1	46.6157	-0.3081987143	0.474888	8.134461429	0.0154567
chr6:154691687-154692026_-	0	0	0	51.4557	-0.007496125	0.677407	4.067231143	-0.261828
chr6:154691695-154692034_+	0	0	0	51.4557	-0.007496125	0.677407	4.067231143	-0.261828
chr6:154996774-154997113_+	1	1	0	65.0579	0.86977775	1.56659	32.84498875	-0.00470486
chr6:155126463-155126802_-	0	0	1	66.03895	-1.298534375	0.146056	2.669121333	-0.310452
chr6:155189223-155189562_+	0	0	1	66.72585	-1.284602625	0.794492	5.677172571	-0.230201
chr6:155249495-155249834_+	0	0	1	68.29055	0.8228976667	0.840322	5.63481075	0.755253
chr6:155495861-155496200_-	0	0	1	77.1733	0.8212298571	0.453855	15.50632143	-1.21037
chr6:155498525-155498864_+	1	1	1	77.303	-1.56665875	0.448548	10.6023535	-0.728944
chr6:155569565-155569904_-	0	0	1	80.2427	1.672498875	0.252377	2.796221429	0.0964589
chr6:155648665-155649004_+	2	1	0	81.9364	-0.5183282857	1.23514	11.12133125	-0.134369
chr6:155851390-155851729_-	0	0	0	79.99095	0.18568	0.908854	5.084046857	-0.319123
chr6:156423274-156423613_-	0	0	0	41.5154	0.762543125	-0.44586	1.87827	0.185353
chr6:156885536-156885875_+	0	0	0	50.3872	1.1259105	0.934844	3.632971	-0.0884193
chr6:157197451-157197790_+	0	0	1	54.93675	1.721817143	0.0943764	0.889707	0.182438
chr6:157355623-157355962_+	0	0	1	58.0566	-1.27966525	0.379964	8.0815125	-0.0645669
chr6:157367004-157367343_-	0	0	1	58.8724	-0.506088	0.690206	3.084318	-0.596065
chr6:158088217-158088556_-	0	0	1	71.50215	0.275104875	0.916946	7.964995714	-0.554197
chr6:158177688-158178027_+	0	0	0	73.9369	1.160345375	0.614273	9.8609175	-0.576731
chr6:158294785-158295124_-	0	0	1	77.8311	0.622103375	0.89421	2.372552857	0.392216
chr6:158368232-158368571_-	0	0	0	80.0352	0.214650875	1.26928	1.779415143	-0.0195782
chr6:158375633-158375972_+	0	0	0	80.1911	-0.05201311667	0.371423	1.383989667	-0.0509802
chr6:158455166-158455505_-	0	0	1	80.70995	-0.244602875	0.168174	0.889706	0.190559
chr6:158493197-158493536_-	0	0	1	80.35915	0.8748182875	0.938946	3.728295429	-0.251814
chr6:158553006-158553345_+	0	0	1	79.6489	-1.666173286	-0.208115	1.4235316	0.277172
chr6:158564738-158565077_+	0	0	1	79.5394	-0.41224575	0.249001	1.38399	0.115412
chr6:158564749-158565088_-	0	0	1	79.5394	-0.41224575	0.249001	1.38399	0.115412
chr6:158641914-158642253_+	0	0	0	79.4601	1.4621025	1.175	4.15196975	-0.0434827
chr6:158939593-158939932_-	0	0	0	78.083	0.550968125	0.512723	2.372551143	-0.284437
chr6:159016281-159016620_-	0	0	1	78.3735	0.413274625	0.438948	0.1977126667	-0.440749
chr6:159081281-159081620_+	0	0	1	77.06735	0.931193625	-0.109593	1.609945429	-0.0374776
chr6:159112392-159112731_-	1	1	1	75.6116	-0.582589875	0.793964	3.85539875	-0.19273
chr6:159125240-159125579_+	0	0	1	74.86865	1.729645	1.3176	3.2622575	0.466562
chr6:159127447-159127786_-	0	0	1	74.74895	1.110277125	0.106397	2.174840667	-0.178856
chr6:159139462-159139801_-	0	0	1	74.00695	2.020772375	0.19943	3.3364025	-0.136655
chr6:159151819-159152158_+	0	0	1	73.2008	0.9420785	-0.519908	0	-0.525178
chr6:159393440-159393779_-	0	0	0	60.38695	-1.022862	0.867973	6.270306857	0.342467
chr6:159421126-159421465_-	0	0	0	58.9851	1.771793625	0.765907	5.04167375	0.822174
chr6:159429635-159429974_+	0	0	0	58.5133	-0.406107625	0.431499	4.8933885	-0.235215
chr6:159463635-159463974_+	0	0	1	56.6716	1.0540165	0.806475	11.26962429	0.261602
chr6:159531027-159531366_-	0	0	0	52.8035	0.865090875	0.229346	1.8980416	-0.0103409
chr6:159531079-159531418_-	0	0	0	52.8035	0.468962125	0.279806	1.8980416	0.2079
chr6:159555777-159556116_-	3	1	0	51.3614	0.825341625	0.921201	3.855396	0.0896563
chr6:159572324-159572663_-	0	0	0	50.4541	1.397144643	0.892568	3.304626571	-0.463366
chr6:159595312-159595651_+	0	0	1	49.2992	0.2818753286	1.08673	3.0398335	0.265358
chr6:159638458-159638797_-	0	0	1	47.69535	1.559576667	0.484601	4.2705856	-0.0114628
chr6:159638561-159638900_+	0	0	1	47.6819	1.460705	0.423081	5.73366	0.279237
chr6:159673891-159674230_+	0	0	1	47.077	0.43036975	0.575211	2.542020857	-0.498603
chr6:159884500-159884839_-	1	1	0	51.9192	1.030795143	0.537782	3.677456	0.487956
chr6:160030035-160030374_-	0	0	0	58.6361	2.38625875	0.0563411	0.889708	-0.102532
chr6:160054258-160054597_+	0	0	0	59.8565	-0.3008266429	-0.434909	0.8897076667	-0.103436
chr6:160075593-160075932_-	2	1	0	61.0069	-1.4195195	0.383313	8.74878225	-0.133716
chr6:160112293-160112632_+	0	0	1	63.165	-0.482518375	1.45983	9.19363625	-0.22993
chr6:160141680-160142019_+	0	0	1	65.0272	-0.9209542857	1.0595	2.298411	-0.199374
chr6:160284314-160284653_+	2	1	0	69.8437	-0.65367515	1.23094	8.642864286	0.410662
chr6:160362765-160363104_-	0	0	0	67.7905	0.688711125	0.222155	1.680559333	0.072277
chr6:160524382-160524721_-	0	0	1	60.17795	1.9752146	0.423239	1.581701	0.193422
chr6:160559265-160559604_+	0	0	1	59.31085	0.268282	0.576991	5.85723125	-0.579181
chr6:160642498-160642837_+	0	0	1	57.99185	-0.427479125	0.0768468	3.135158571	0.182419
chr6:160876995-160877334_-	0	0	1	50.6716	2.45933125	0.933656	4.151959429	-0.415213
chr6:160940902-160941241_+	0	0	0	47.5528	1.284473143	1.35942	6.948187143	-0.00452889
chr6:160955241-160955580_-	1	1	1	46.6644	1.486346875	0.572486	4.596816	-0.461153
chr6:161088952-161089291_-	2	1	0	38.2166	0.7938754286	0.42766	1.878269333	0.101996
chr6:161171234-161171573_+	0	0	1	35.6444	1.8028125	0.0473406	1.864148286	-0.224246
chr6:161211032-161211371_+	0	0	0	35.6327	0.9124415714	0.075258	0.4448545	-0.0544263
chr6:161351730-161352069_+	1	1	0	39.7307	1.587450143	1.07541	4.547391667	0.652778
chr6:161413814-161414153_-	0	0	1	39.9115	-1.3837484	0.884074	5.761904	0.00609492
chr6:161573965-161574304_+	0	0	1	38.0797	1.03133925	0.354922	0.4942823333	0.0176797
chr6:161791862-161792201_-	0	0	1	30.363	0.84565225	0.966115	4.67095825	-0.267002
chr6:161791939-161792278_+	0	0	1	30.363	0.86315725	0.910047	5.168769429	-0.0847717
chr6:161794911-161795250_-	1	1	1	30.1679	1.623720714	1.20023	3.474094	-0.234113
chr6:161814865-161815204_+	0	0	1	28.8274	-0.0082962125	1.07444	9.119495	0.196903
chr6:161839446-161839785_+	0	0	1	27.1234	-1.6777175	1.24836	10.37991475	0.314963
chr6:162116069-162116408_-	0	0	1	15.6218	-1.079436	-0.198715	1.186277	-0.632408
chr6:162169852-162170191_+	1	1	1	15.3183	2.334064571	0.223195	4.389212	0.581684
chr6:162343855-162344194_-	0	0	1	12.356	1.583586286	-0.261448	2.49118	-0.643226
chr6:162863743-162864082_-	0	0	1	12.4049	1.372712988	-0.102192	5.041666	0.341368
chr6:162863752-162864091_+	0	0	1	12.4049	1.565932286	-0.118855	5.67717	0.36256
chr6:163277840-163278179_+	0	0	1	17.9799	1.198884125	0.176003	9.11949875	0.264369
chr6:163328951-163329290_+	0	0	1	19.711	-0.1872148143	-0.109899	0.8897075	-0.132637
chr6:163591327-163591666_+	0	0	1	35.25605	2.23382	0.233554	0.4448545	0.314603
chr6:163591376-163591715_+	2	1	1	35.25605	2.2706825	0.164097	0.4448545	0.346078
chr6:163602229-163602568_+	0	0	1	36.11715	1.9517775	0.905815	1.680556333	-0.0346664
chr6:163837840-163838179_+	1	1	1	45.3822	-0.607536375	0.224705	13.34560125	-0.535069
chr6:163975740-163976079_-	0	0	1	42.0959	-0.01137266667	0.442676	1.4235312	-0.0343784
chr6:164377678-164378017_-	0	0	0	25.2693	-0.5470451625	1.08192	5.04167625	0.0332747
chr6:164527537-164527876_-	0	0	0	18.1062	1.826270125	0.488292	1.3049052	-0.648811
chr6:164530821-164531160_-	0	0	0	17.9915	0.9542815714	0.053082	0.8897083333	-0.0690286
chr6:165468761-165469100_+	0	0	0	9.93725	1.982105429	0.273728	0.8303932	-0.17066
chr6:165511683-165512022_-	1	1	0	10.1021	-0.2982308667	0.0659295	0.296569	-0.237653
chr6:165642760-165643099_-	0	0	0	10.3681	1.093834886	-0.129824	0.7117672	-0.445959
chr6:165645229-165645568_-	0	0	0	10.3905	0.03337071429	-0.227556	7.414226667	-0.246465
chr6:165658882-165659221_-	0	0	0	10.5445	1.134238375	0.0218476	2.287819429	0.363495
chr6:165853431-165853770_+	0	0	1	16.19805	-1.102082714	0.603138	13.38796829	-0.341561
chr6:166142826-166143165_+	0	0	1	30.2111	0.3331605	0.186389	2.135298	-1.14748
chr6:166263946-166264285_-	0	0	1	37.1654	0.2209888571	0.694614	4.67096	-0.925128
chr6:166298366-166298705_+	0	0	1	39.2027	1.128227	1.08122	3.70710725	-0.0943107
chr6:166303592-166303931_+	0	0	1	39.5361	-0.29804175	-0.0605838	4.999306857	0.455261
chr6:166511470-166511809_+	0	0	0	54.633	0.862683125	0.822769	4.2261085	0.515308
chr6:166519589-166519928_-	0	0	0	55.3227	1.395455667	0.991762	6.153805	0.16376
chr6:166570497-166570836_+	1	1	0	59.52615	-0.98660475	0.595858	1.864148	0.107995
chr6:166689190-166689529_+	0	0	0	68.7598	1.065376371	1.38282	2.07598225	-0.0617815
chr6:166814311-166814650_-	0	0	0	68.8745	0.3853195714	1.11899	8.402786333	0.237027
chr6:167188692-167189031_+	3	1	1	63.2788	0.324290125	1.23668	6.693984286	-0.255253
chr6:167200208-167200547_+	0	0	1	63.60715	-0.6909714286	0.755558	7.117646857	0.417467
chr6:167364870-167365209_-	0	0	1	71.2598	1.666376125	0.612876	2.273695	-0.299291
chr6:167403150-167403489_-	0	0	0	74.2625	0.051024	0.677841	1.7794145	-0.426034
chr6:167555585-167555924_+	0	0	0	82.2893	0.892143	0.971278	2.00184075	0.753722
chr6:167555676-167556015_-	0	0	0	82.2893	0.6435262857	1.07273	2.00184075	0.77251
chr6:167631864-167632203_+	0	0	0	82.7446	0.8869395	0.634572	3.202946	-0.0828806
chr6:167702154-167702493_-	0	0	1	82.1762	-0.33056672	0.372894	4.547393333	-0.0560695
chr6:167764874-167765213_-	0	0	1	83.7027	2.0151175	0.327439	4.660366857	-0.730272
chr6:168299388-168299727_-	2	1	1	74.8416	-0.331203875	0.418541	7.216504667	-0.55391
chr6:168308783-168309122_+	0	0	1	74.4239	0.38595125	0.323027	4.067234286	0.597002
chr6:168368809-168369148_-	0	0	1	72.5106	-0.386036	0.0556955	1.186276333	-1.65053
chr6:168461168-168461507_+	0	0	1	70.6404	1.794335	0.0213884	2.07598475	0.258716
chr6:168518645-168518984_-	0	0	0	70.9072	-0.057519375	0.0533743	0.9320734286	-0.685171
chr6:168602030-168602369_-	0	0	0	73.0569	0.0558698	0.346787	1.694679714	-0.170359
chr6:168602071-168602410_+	0	0	0	73.0569	0.334785175	0.328065	1.694679714	-0.256711
chr6:168733659-168733998_-	0	0	0	74.1109	1.750469167	0.0818377	1.779413714	0.29187
chr6:168733735-168734074_+	0	0	0	74.1109	2.2270166	0.298328	1.408703	0.36397
chr6:168756630-168756969_-	0	0	0	73.3118	0.61614165	0.608625	2.796222857	-0.664372
chr6:168770953-168771292_-	0	0	0	72.6613	1.51436384	1.19943	2.033617143	-0.0753902
chr6:168770961-168771300_+	0	0	0	72.6613	1.51436384	1.19943	2.033617143	-0.0753902
chr6:169114073-169114412_-	0	0	0	48.8209	1.48389175	-0.180683	1.18627575	-0.152615
chr6:169284732-169285071_-	0	0	0	44.0203	0.37488932	1.01345	3.474092571	0.250728
chr6:169295135-169295474_+	0	0	0	43.8609	0.886744875	1.22818	9.04536	-0.579181
chr6:169357005-169357344_+	0	0	0	42.8328	1.607731571	0.816946	3.135158286	-0.174796
chr6:169821082-169821421_+	0	0	0	53.683	0.3364565	0.443041	2.203084286	0.0382957
chr6:170601990-170602329_-	0	0	1	49.41	0.6477140429	0.0104398	3.11397475	-0.615391
chr6:170601998-170602337_+	0	0	1	49.41	0.6477140429	0.0104398	3.11397475	-0.615391
chr6:170838927-170839266_-	0	0	0	51.1165	0.498593875	1.06648	5.11581725	-0.486276
chr7:124169-124508_-	2	1	0	60.83645	-0.2546076667	-0.0982361	0.296569	-0.230918
chr7:814152-814491_-	0	0	1	78.7182	1.764955714	0.708293	2.118349714	-0.51816
chr7:826065-826404_+	0	0	1	78.8834	2.42522	0.85093	1.948882571	-0.183842
chr7:857931-858270_-	0	0	1	79.2764	-1.2484575	0.754666	1.9276985	0.420687
chr7:912966-913305_-	0	0	1	79.4601	0.6159115	1.16048	5.931385714	0.161395
chr7:1032733-1033072_+	0	0	0	77.9463	1.20657575	1.6199	13.13375857	0.287118
chr7:1032810-1033149_+	0	0	0	77.9463	1.918739857	1.77012	13.30322714	-0.159929
chr7:1105403-1105742_-	0	0	1	78.36535	1.3613025	1.28707	3.389358286	0.489706
chr7:1126492-1126831_-	0	0	1	78.62505	0.3478292	1.14774	2.37255125	0.00764651
chr7:1126552-1126891_+	0	0	1	78.6309	1.4582375	1.08998	2.033615429	0.0966178
chr7:1215765-1216104_-	0	0	0	78.6561	0.032232175	1.08038	4.829833714	0.0444431
chr7:1233504-1233843_+	0	0	0	78.3614	1.113021571	0.644705	2.3725516	0.369803
chr7:1233526-1233865_-	0	0	0	78.3614	0.973893875	0.58782	2.3725516	0.402331
chr7:1243363-1243702_+	0	0	0	78.17765	-0.918616	-0.211832	5.677165143	0.128987
chr7:1416713-1417052_-	1	1	0	78.2584	1.135155	-0.311377	1.087419333	-0.122964
chr7:1416745-1417084_-	0	0	0	78.2584	1.135155	-0.311377	1.087419333	-0.122964
chr7:1416777-1417116_-	0	0	0	78.2584	0.8975969625	-0.512406	1.101542286	-0.160113
chr7:1452437-1452776_-	0	0	0	79.6953	1.02338925	0.539259	5.412386	0.26138
chr7:1472100-1472439_+	1	1	1	80.434	1.336654	0.854622	3.050425714	-0.300249
chr7:1472113-1472452_-	1	1	1	80.434	1.149784743	0.860361	2.74326475	-0.13696
chr7:1513677-1514016_-	0	0	1	81.3859	0.9859253333	0.564833	6.778720857	-0.273426
chr7:1543929-1544268_+	0	0	1	81.2428	0.90514675	1.6562	6.524519667	1.09549
chr7:1595919-1596258_-	0	0	1	79.5855	-0.69233775	1.08637	3.897764286	0.625474
chr7:1619142-1619481_+	0	0	0	78.6457	1.498566	0.821551	2.0166696	-0.408422
chr7:1633164-1633503_-	0	0	0	78.11125	0.6828764167	-0.0560722	0.296569	-0.0163299
chr7:1747599-1747938_-	0	0	1	78.0519	-0.1413477429	0.236182	1.087419333	0.276448
chr7:1747724-1748063_-	0	0	1	78.0519	0.894432225	0.275435	1.1862756	0.762325
chr7:1798217-1798556_-	4	1	0	78.63325	0.7257656667	0.499168	0.9320737143	-0.00937033
chr7:2199747-2200086_-	0	0	1	77.6372	1.4430955	0.479842	1.0676476	-0.415477
chr7:2249121-2249460_-	0	0	1	79.8765	0.98173175	0.403323	5.338241429	-0.509284
chr7:2249129-2249468_+	0	0	1	79.8765	0.98173175	0.403323	5.338241429	-0.509284
chr7:2286801-2287140_+	0	0	1	81.195	-0.2143664	0.770587	1.440478	-0.103375
chr7:2387639-2387978_-	0	0	1	83.2688	-0.03017214286	-0.099355	4.236698571	-0.631996
chr7:2404468-2404807_-	0	0	1	83.4334	1.038433167	-0.0301175	1.101542571	0.280477
chr7:2404476-2404815_+	0	0	1	83.4334	1.038433167	-0.0301175	1.101542571	0.280477
chr7:2491048-2491387_+	0	0	0	83.1461	1.205041875	0.425908	3.039831	-0.843837
chr7:2508561-2508900_-	0	0	0	82.894	1.8153485	0.855609	0.790851	0.593521
chr7:2517263-2517602_+	0	0	0	82.76855	1.14854175	1.1737	2.033615429	0.792845
chr7:2563763-2564102_+	0	0	1	82.1866	1	0.826521	2.2242685	0.243024
chr7:2607278-2607617_+	0	0	1	82.02065	2.09659375	0.102979	2.796221143	-1.56605
chr7:2710455-2710794_+	0	0	0	82.25835	1.4843415	0.613026	1.694679429	-0.148544
chr7:2710563-2710902_+	0	0	0	82.2556	1.626022	0.834076	1.85355575	-0.322861
chr7:2720527-2720866_-	0	0	1	82.1829	2.014178875	0.868284	3.03983325	0.270585
chr7:2749343-2749682_-	0	0	1	81.78735	1.477243333	1.15347	4.44853475	-0.781719
chr7:2758573-2758912_-	0	0	1	81.5893	0.9585426875	0.423959	1.779413	0.387426
chr7:2904673-2905012_+	0	0	0	75.4132	0.2811266143	1.56282	4.74509225	0.63041
chr7:3105328-3105667_-	1	1	0	66.75085	0.5015145	0.0646262	1.186277667	0.316043
chr7:3105336-3105675_+	1	1	0	66.75085	0.5015145	0.0646262	1.186277667	0.316043
chr7:3194543-3194882_-	0	0	1	65.7556	-1.175658125	0.598128	3.474095143	-0.422291
chr7:3240160-3240499_-	0	0	0	65.4322	1.081812429	0.435423	2.0166696	-0.570391
chr7:3522066-3522405_+	0	0	1	52.9428	2.25207625	-0.0833086	2.457286857	-0.503059
chr7:3735276-3735615_+	1	1	1	46.7459	-0.28093714	0.153341	1.304904	-0.654244
chr7:3937083-3937422_-	1	1	1	47.3746	-1.348738787	0.100113	3.050424286	-1.52527
chr7:4519051-4519390_-	0	0	0	58.2668	0.7849752857	0.391219	1.5421592	0.271829
chr7:4650496-4650835_+	0	0	0	65.33735	1.1232178	0.984219	5.33824475	0.59501
chr7:4671255-4671594_-	0	0	0	66.10645	0.3005040571	1.03232	5.253502857	-0.855791
chr7:4793524-4793863_-	0	0	1	66.3473	-0.025022	0.732555	1.948882286	-0.217019
chr7:4837751-4838090_+	0	0	1	65.937	1.827038333	0.70061	1.8980432	-0.0900227
chr7:4869711-4870050_-	0	0	1	65.7674	1.043674	1.03785	7.032916857	0.615781
chr7:4869719-4870058_+	0	0	1	65.7674	0.78821475	0.997184	6.30208725	0.632405
chr7:4869775-4870114_+	1	1	1	65.7674	0.62334925	0.988964	6.227945	0.658345
chr7:4889122-4889461_+	0	0	1	65.7073	0.494631125	0.0962023	3.728297143	-0.111292
chr7:4923343-4923682_-	0	0	0	65.69435	1.3275976	0.682593	7.56251375	-0.260824
chr7:4923385-4923724_+	0	0	0	65.69435	1.370491333	0.609997	7.0435185	-0.35867
chr7:5125077-5125416_-	2	1	0	73.8217	2.2864875	1.27988	1.355745143	-0.105424
chr7:5125085-5125424_+	2	1	0	73.8217	2.2864875	1.27988	1.355745143	-0.105424
chr7:5179648-5179987_+	0	0	1	76.4616	0.319744375	0.35805	0.5931393333	0.149805
chr7:5179755-5180094_+	0	0	1	76.4616	-0.1807335	0.295267	0.5931396	-0.272979
chr7:5214188-5214527_-	0	0	0	77.2593	1.869945625	0.082101	1.5817	0.066959
chr7:5279832-5280171_+	0	0	0	78.0432	0.8946458571	1.02807	8.00736375	-0.203412
chr7:5405671-5406010_+	0	0	1	82.3074	0.5193526375	0.636441	7.71079725	-0.0118074
chr7:5405723-5406062_-	0	0	1	82.3074	0.2891273	0.504748	7.7849385	-0.214832
chr7:5490329-5490668_-	0	0	1	83.0394	0.9363742857	1.03262	2.728434	-0.214777
chr7:5526526-5526865_-	0	0	1	82.8728	0.4249999125	1.13335	5.56066125	-0.177656
chr7:5527472-5527811_-	0	0	1	82.87185	0.03967425	0.0913312	3.70710625	-0.513136
chr7:5534259-5534598_+	0	0	1	82.8644	2.296981429	1.03319	3.813029714	-0.0922315
chr7:5569211-5569550_+	0	0	1	83.0174	1.306342167	1.16631	6.030231667	0.288747
chr7:5598510-5598849_-	2	1	1	83.3348	1.632960571	1.75575	11.94750543	0.467594
chr7:5603216-5603555_+	0	0	1	83.38825	1.438164625	1.30433	1.779413714	0.0558139
chr7:5705022-5705361_-	0	0	1	83.6807	0.1146141429	1.42847	11.56619975	-0.0121522
chr7:5717657-5717996_-	0	0	1	83.5824	0.2167518286	0.811241	2.796222571	-0.516017
chr7:5744113-5744452_-	0	0	1	83.3593	-0.086193375	0.567103	8.52635975	0.242932
chr7:5867419-5867758_-	0	0	1	78.4551	-0.066631	-0.0435809	1.779412571	-0.510876
chr7:5896087-5896426_+	0	0	0	75.6319	1.345271312	0.988892	5.931391429	0.258485
chr7:6036844-6037183_+	0	0	1	73.3375	-0.1711709	-0.175582	5.56067475	-1.1791
chr7:6036854-6037193_+	0	0	1	73.3375	-0.08084621667	-0.18001	6.355056857	-1.11742
chr7:6146058-6146397_-	0	0	1	80.9571	0.2787905714	0.268253	2.1352976	-1.2089
chr7:6199722-6200061_+	0	0	1	80.2881	0.402087	0.361563	1.779415143	-0.0982237
chr7:6199825-6200164_+	0	0	1	80.2881	1.1142578	0.664639	1.482845667	0.293539
chr7:6362624-6362963_-	1	1	0	81.08	-0.45941075	1.48618	8.22979125	0.844946
chr7:6388576-6388915_-	0	0	0	81.6668	1.492623333	0.583347	15.05087625	0.304507
chr7:6475272-6475611_-	0	0	1	82.22915	0.55346775	1.1976	4.96753125	-0.449592
chr7:6529283-6529622_+	0	0	0	81.4162	0.370070875	0.262725	0.3954253333	-0.876202
chr7:6555972-6556311_+	0	0	1	80.8743	1.939704625	0.8348	5.26409375	0.474817
chr7:6595834-6596173_-	0	0	0	80.0128	1.544491667	-0.111952	0.5931391429	-0.46409
chr7:6595870-6596209_+	0	0	0	80.0128	1.577278571	0.0311993	0.5931391429	-0.347196
chr7:6598507-6598846_-	0	0	0	79.9443	-0.3830944	0.176359	1.6607876	0.345926
chr7:6614155-6614494_-	0	0	0	79.586	1.65487	-0.605265	2.075983	-0.963491
chr7:6629453-6629792_-	1	1	0	79.177	0.2387356667	0.711657	3.050424286	1.38155
chr7:6641884-6642223_-	0	0	1	78.8067	1.429693875	0.932515	3.813031143	0.590051
chr7:6677338-6677677_-	0	0	0	77.48425	1.264992833	-0.269165	0.5931393333	-0.178345
chr7:6677347-6677686_+	0	0	0	77.48425	1.264992833	-0.269165	0.5931393333	-0.178345
chr7:6677456-6677795_-	0	0	0	77.48425	1.334665714	-0.330632	0.4448545	0.0442781
chr7:6897359-6897698_-	0	0	0	69.5388	1.518810429	1.32142	1.6607876	0.383126
chr7:6970392-6970731_-	0	0	0	68.32135	0.8057399625	1.17706	0.4448545	-0.0336072
chr7:6970430-6970769_-	0	0	0	68.32135	0.7192128143	1.00991	0.7117656	-0.0779148
chr7:6970607-6970946_+	0	0	0	68.3142	1.201073667	0.520629	0.7117656	-0.270433
chr7:7004705-7005044_+	2	1	0	68.0201	1.227147571	1.16587	0.6919943333	0.993031
chr7:7143024-7143363_+	0	0	0	70.6683	-0.34206645	0.00811112	3.813032857	-0.634365
chr7:7581055-7581394_-	0	0	0	63.7634	-1.837094286	0.308162	4.829825429	-1.08383
chr7:7635113-7635452_+	0	0	1	64.0713	-1.577863625	0.763619	3.3364	-0.147133
chr7:7721143-7721482_+	0	0	1	62.4142	-1.559468	0.529526	8.812328571	0.00701625
chr7:7800866-7801205_-	1	1	1	60.263	-0.7425545375	0.523122	2.4466945	-0.663847
chr7:7800919-7801258_-	0	0	1	60.263	-0.9179892875	0.817309	2.669121	-0.614057
chr7:7935360-7935699_-	0	0	1	56.99015	0.24221188	-0.321106	1.186275143	-1.03162
chr7:7935370-7935709_-	0	0	1	56.99015	0.1683577333	-0.240222	1.03799075	-1.03319
chr7:8230005-8230344_-	0	0	1	51.5675	-0.4295292857	0.245667	9.405474286	0.364091
chr7:8257122-8257461_-	1	1	1	49.8854	-0.741493875	0.860707	16.35366143	-0.0206273
chr7:8317035-8317374_-	0	0	0	45.5912	-0.901203	-0.654831	1.285133333	-0.6468
chr7:8317043-8317382_+	0	0	0	45.5912	-0.901203	-0.654831	1.285133333	-0.6468
chr7:8335716-8336055_-	0	0	0	44.163	0.3191041429	0.749434	10.97303625	-0.969707
chr7:8335724-8336063_+	0	0	0	44.163	0.3191041429	0.749434	10.97303625	-0.969707
chr7:8405147-8405486_-	0	0	0	39.0587	-1.608521875	0.0886389	1.355744	0.434691
chr7:8458312-8458651_+	3	1	0	35.2265	-0.206234875	0.917584	5.8572345	0.0445084
chr7:8763758-8764097_-	1	1	1	17.2654	0.64688	-0.502493	2.96569	0.0317393
chr7:10452069-10452408_-	2	1	0	18.5496	-0.7530456333	0.639532	4.250821667	-0.618473
chr7:10748106-10748445_-	1	1	0	33.7454	-0.118483	-0.526285	2.626753714	0.64503
chr7:10928942-10929281_-	0	0	0	47.5337	0.4973207	0.899205	4.37438975	0.319577
chr7:10928952-10929291_-	0	0	0	47.5337	0.65420565	0.912194	4.999302571	0.327868
chr7:11251730-11252069_-	0	0	1	41.2691	-1.448761875	0.693718	6.016115714	-0.231326
chr7:11383471-11383810_-	0	0	1	33.71725	-0.4778594125	0.234357	4.59682	-0.341999
chr7:11413195-11413534_+	0	0	1	31.49145	-1.500885	0.49754	2.4466935	0.101016
chr7:11467323-11467662_+	0	0	1	27.4794	-2.28849125	0.613271	8.2297825	0.00586856
chr7:11597311-11597650_-	0	0	1	19.83995	0.03017957143	0.239868	1.0676492	0.0636797
chr7:11874912-11875251_+	0	0	0	15.2919	-0.1623539833	-0.333607	1.525212571	0.194374
chr7:12107140-12107479_+	0	0	0	23.0327	0.3567302375	1.04082	3.813034286	-0.144144
chr7:12283781-12284120_-	0	0	0	29.5382	-1.058265625	0.185623	1.271011143	0.598461
chr7:12331527-12331866_-	0	0	0	30.0393	-0.57176935	-0.242075	0.1977126667	-0.508275
chr7:12361939-12362278_-	0	0	0	30.5307	-0.9949507875	1.01966	3.982491143	-0.093483
chr7:12428754-12429093_+	1	1	1	33.1307	0.5729871286	1.48672	3.643554286	0.461949
chr7:12428792-12429131_+	0	0	1	33.1307	0.5556641125	1.52011	3.26225225	0.504168
chr7:12473678-12474017_+	0	0	0	36.1243	-1.2247845	-0.646337	1.6607856	-0.253917
chr7:12498171-12498510_+	0	0	0	38.0073	-0.77877775	0.569487	2.11835	0.0337174
